1.00000000e+02 2.40399732e-38
9.99839968e+01 2.42470481e-38
9.99679936e+01 2.44559058e-38
9.99519904e+01 2.46665617e-38
9.99359872e+01 2.48790311e-38
9.99199840e+01 2.50933297e-38
9.99039808e+01 2.53094733e-38
9.98879776e+01 2.55274776e-38
9.98719744e+01 2.57473588e-38
9.98559712e+01 2.59691330e-38
9.98399680e+01 2.61928164e-38
9.98239648e+01 2.64184255e-38
9.98079616e+01 2.66459768e-38
9.97919584e+01 2.68754872e-38
9.97759552e+01 2.71069733e-38
9.97599520e+01 2.73404523e-38
9.97439488e+01 2.75759412e-38
9.97279456e+01 2.78134574e-38
9.97119424e+01 2.80530184e-38
9.96959392e+01 2.82946416e-38
9.96799360e+01 2.85383449e-38
9.96639328e+01 2.87841461e-38
9.96479296e+01 2.90320633e-38
9.96319264e+01 2.92821147e-38
9.96159232e+01 2.95343187e-38
9.95999200e+01 2.97886937e-38
9.95839168e+01 3.00452585e-38
9.95679136e+01 3.03040319e-38
9.95519104e+01 3.05650329e-38
9.95359072e+01 3.08282807e-38
9.95199040e+01 3.10937946e-38
9.95039008e+01 3.13615941e-38
9.94878976e+01 3.16316988e-38
9.94718944e+01 3.19041286e-38
9.94558912e+01 3.21789035e-38
9.94398880e+01 3.24560437e-38
9.94238848e+01 3.27355696e-38
9.94078816e+01 3.30175015e-38
9.93918784e+01 3.33018603e-38
9.93758752e+01 3.35886669e-38
9.93598720e+01 3.38779422e-38
9.93438688e+01 3.41697076e-38
9.93278656e+01 3.44639844e-38
9.93118624e+01 3.47607942e-38
9.92958592e+01 3.50601589e-38
9.92798560e+01 3.53621004e-38
9.92638528e+01 3.56666409e-38
9.92478496e+01 3.59738028e-38
9.92318464e+01 3.62836085e-38
9.92158432e+01 3.65960809e-38
9.91998400e+01 3.69112429e-38
9.91838368e+01 3.72291177e-38
9.91678336e+01 3.75497284e-38
9.91518304e+01 3.78730988e-38
9.91358272e+01 3.81992526e-38
9.91198240e+01 3.85282136e-38
9.91038208e+01 3.88600060e-38
9.90878176e+01 3.91946542e-38
9.90718144e+01 3.95321828e-38
9.90558112e+01 3.98726166e-38
9.90398080e+01 4.02159804e-38
9.90238048e+01 4.05622996e-38
9.90078016e+01 4.09115995e-38
9.89917984e+01 4.12639059e-38
9.89757952e+01 4.16192445e-38
9.89597920e+01 4.19776414e-38
9.89437888e+01 4.23391230e-38
9.89277856e+01 4.27037158e-38
9.89117824e+01 4.30714465e-38
9.88957792e+01 4.34423422e-38
9.88797760e+01 4.38164300e-38
9.88637728e+01 4.41937375e-38
9.88477696e+01 4.45742922e-38
9.88317664e+01 4.49581223e-38
9.88157632e+01 4.53452557e-38
9.87997600e+01 4.57357210e-38
9.87837568e+01 4.61295468e-38
9.87677536e+01 4.65267620e-38
9.87517504e+01 4.69273958e-38
9.87357471e+01 4.73314775e-38
9.87197439e+01 4.77390368e-38
9.87037407e+01 4.81501037e-38
9.86877375e+01 4.85647083e-38
9.86717343e+01 4.89828810e-38
9.86557311e+01 4.94046526e-38
9.86397279e+01 4.98300539e-38
9.86237247e+01 5.02591163e-38
9.86077215e+01 5.06918711e-38
9.85917183e+01 5.11283502e-38
9.85757151e+01 5.15685855e-38
9.85597119e+01 5.20126095e-38
9.85437087e+01 5.24604546e-38
9.85277055e+01 5.29121538e-38
9.85117023e+01 5.33677402e-38
9.84956991e+01 5.38272472e-38
9.84796959e+01 5.42907085e-38
9.84636927e+01 5.47581583e-38
9.84476895e+01 5.52296306e-38
9.84316863e+01 5.57051603e-38
9.84156831e+01 5.61847820e-38
9.83996799e+01 5.66685312e-38
9.83836767e+01 5.71564432e-38
9.83676735e+01 5.76485538e-38
9.83516703e+01 5.81448992e-38
9.83356671e+01 5.86455158e-38
9.83196639e+01 5.91504403e-38
9.83036607e+01 5.96597098e-38
9.82876575e+01 6.01733616e-38
9.82716543e+01 6.06914334e-38
9.82556511e+01 6.12139633e-38
9.82396479e+01 6.17409896e-38
9.82236447e+01 6.22725509e-38
9.82076415e+01 6.28086863e-38
9.81916383e+01 6.33494350e-38
9.81756351e+01 6.38948369e-38
9.81596319e+01 6.44449318e-38
9.81436287e+01 6.49997601e-38
9.81276255e+01 6.55593627e-38
9.81116223e+01 6.61237804e-38
9.80956191e+01 6.66930547e-38
9.80796159e+01 6.72672274e-38
9.80636127e+01 6.78463407e-38
9.80476095e+01 6.84304369e-38
9.80316063e+01 6.90195590e-38
9.80156031e+01 6.96137502e-38
9.79995999e+01 7.02130540e-38
9.79835967e+01 7.08175145e-38
9.79675935e+01 7.14271759e-38
9.79515903e+01 7.20420831e-38
9.79355871e+01 7.26622810e-38
9.79195839e+01 7.32878153e-38
9.79035807e+01 7.39187317e-38
9.78875775e+01 7.45550767e-38
9.78715743e+01 7.51968968e-38
9.78555711e+01 7.58442392e-38
9.78395679e+01 7.64971513e-38
9.78235647e+01 7.71556810e-38
9.78075615e+01 7.78198767e-38
9.77915583e+01 7.84897870e-38
9.77755551e+01 7.91654611e-38
9.77595519e+01 7.98469486e-38
9.77435487e+01 8.05342994e-38
9.77275455e+01 8.12275640e-38
9.77115423e+01 8.19267933e-38
9.76955391e+01 8.26320384e-38
9.76795359e+01 8.33433512e-38
9.76635327e+01 8.40607838e-38
9.76475295e+01 8.47843888e-38
9.76315263e+01 8.55142193e-38
9.76155231e+01 8.62503289e-38
9.75995199e+01 8.69927715e-38
9.75835167e+01 8.77416017e-38
9.75675135e+01 8.84968742e-38
9.75515103e+01 8.92586445e-38
9.75355071e+01 9.00269685e-38
9.75195039e+01 9.08019025e-38
9.75035007e+01 9.15835034e-38
9.74874975e+01 9.23718285e-38
9.74714943e+01 9.31669356e-38
9.74554911e+01 9.39688830e-38
9.74394879e+01 9.47777295e-38
9.74234847e+01 9.55935345e-38
9.74074815e+01 9.64163578e-38
9.73914783e+01 9.72462596e-38
9.73754751e+01 9.80833010e-38
9.73594719e+01 9.89275432e-38
9.73434687e+01 9.97790483e-38
9.73274655e+01 1.00637879e-37
9.73114623e+01 1.01504097e-37
9.72954591e+01 1.02377767e-37
9.72794559e+01 1.03258953e-37
9.72634527e+01 1.04147720e-37
9.72474495e+01 1.05044132e-37
9.72314463e+01 1.05948255e-37
9.72154431e+01 1.06860156e-37
9.71994399e+01 1.07779901e-37
9.71834367e+01 1.08707559e-37
9.71674335e+01 1.09643196e-37
9.71514303e+01 1.10586882e-37
9.71354271e+01 1.11538685e-37
9.71194239e+01 1.12498677e-37
9.71034207e+01 1.13466926e-37
9.70874175e+01 1.14443504e-37
9.70714143e+01 1.15428482e-37
9.70554111e+01 1.16421934e-37
9.70394079e+01 1.17423931e-37
9.70234047e+01 1.18434547e-37
9.70074015e+01 1.19453856e-37
9.69913983e+01 1.20481933e-37
9.69753951e+01 1.21518853e-37
9.69593919e+01 1.22564693e-37
9.69433887e+01 1.23619529e-37
9.69273855e+01 1.24683438e-37
9.69113823e+01 1.25756498e-37
9.68953791e+01 1.26838788e-37
9.68793759e+01 1.27930388e-37
9.68633727e+01 1.29031377e-37
9.68473695e+01 1.30141836e-37
9.68313663e+01 1.31261846e-37
9.68153631e+01 1.32391490e-37
9.67993599e+01 1.33530851e-37
9.67833567e+01 1.34680011e-37
9.67673535e+01 1.35839056e-37
9.67513503e+01 1.37008070e-37
9.67353471e+01 1.38187139e-37
9.67193439e+01 1.39376349e-37
9.67033407e+01 1.40575787e-37
9.66873375e+01 1.41785542e-37
9.66713343e+01 1.43005702e-37
9.66553311e+01 1.44236356e-37
9.66393279e+01 1.45477595e-37
9.66233247e+01 1.46729510e-37
9.66073215e+01 1.47992192e-37
9.65913183e+01 1.49265735e-37
9.65753151e+01 1.50550230e-37
9.65593119e+01 1.51845773e-37
9.65433087e+01 1.53152459e-37
9.65273055e+01 1.54470383e-37
9.65113023e+01 1.55799642e-37
9.64952991e+01 1.57140333e-37
9.64792959e+01 1.58492555e-37
9.64632927e+01 1.59856406e-37
9.64472895e+01 1.61231987e-37
9.64312863e+01 1.62619399e-37
9.64152831e+01 1.64018742e-37
9.63992799e+01 1.65430121e-37
9.63832767e+01 1.66853637e-37
9.63672735e+01 1.68289396e-37
9.63512703e+01 1.69737503e-37
9.63352671e+01 1.71198063e-37
9.63192639e+01 1.72671185e-37
9.63032607e+01 1.74156975e-37
9.62872575e+01 1.75655543e-37
9.62712543e+01 1.77166998e-37
9.62552511e+01 1.78691452e-37
9.62392478e+01 1.80229016e-37
9.62232446e+01 1.81779803e-37
9.62072414e+01 1.83343926e-37
9.61912382e+01 1.84921499e-37
9.61752350e+01 1.86512640e-37
9.61592318e+01 1.88117464e-37
9.61432286e+01 1.89736088e-37
9.61272254e+01 1.91368632e-37
9.61112222e+01 1.93015215e-37
9.60952190e+01 1.94675958e-37
9.60792158e+01 1.96350982e-37
9.60632126e+01 1.98040410e-37
9.60472094e+01 1.99744367e-37
9.60312062e+01 2.01462976e-37
9.60152030e+01 2.03196363e-37
9.59991998e+01 2.04944657e-37
9.59831966e+01 2.06707984e-37
9.59671934e+01 2.08486474e-37
9.59511902e+01 2.10280258e-37
9.59351870e+01 2.12089466e-37
9.59191838e+01 2.13914232e-37
9.59031806e+01 2.15754689e-37
9.58871774e+01 2.17610972e-37
9.58711742e+01 2.19483216e-37
9.58551710e+01 2.21371560e-37
9.58391678e+01 2.23276141e-37
9.58231646e+01 2.25197099e-37
9.58071614e+01 2.27134575e-37
9.57911582e+01 2.29088710e-37
9.57751550e+01 2.31059648e-37
9.57591518e+01 2.33047534e-37
9.57431486e+01 2.35052512e-37
9.57271454e+01 2.37074730e-37
9.57111422e+01 2.39114336e-37
9.56951390e+01 2.41171479e-37
9.56791358e+01 2.43246310e-37
9.56631326e+01 2.45338982e-37
9.56471294e+01 2.47449646e-37
9.56311262e+01 2.49578459e-37
9.56151230e+01 2.51725575e-37
9.55991198e+01 2.53891152e-37
9.55831166e+01 2.56075350e-37
9.55671134e+01 2.58278327e-37
9.55511102e+01 2.60500245e-37
9.55351070e+01 2.62741267e-37
9.55191038e+01 2.65001558e-37
9.55031006e+01 2.67281282e-37
9.54870974e+01 2.69580606e-37
9.54710942e+01 2.71899700e-37
9.54550910e+01 2.74238733e-37
9.54390878e+01 2.76597875e-37
9.54230846e+01 2.78977301e-37
9.54070814e+01 2.81377185e-37
9.53910782e+01 2.83797701e-37
9.53750750e+01 2.86239028e-37
9.53590718e+01 2.88701344e-37
9.53430686e+01 2.91184830e-37
9.53270654e+01 2.93689668e-37
9.53110622e+01 2.96216040e-37
9.52950590e+01 2.98764132e-37
9.52790558e+01 3.01334131e-37
9.52630526e+01 3.03926224e-37
9.52470494e+01 3.06540603e-37
9.52310462e+01 3.09177457e-37
9.52150430e+01 3.11836981e-37
9.51990398e+01 3.14519369e-37
9.51830366e+01 3.17224817e-37
9.51670334e+01 3.19953524e-37
9.51510302e+01 3.22705689e-37
9.51350270e+01 3.25481514e-37
9.51190238e+01 3.28281203e-37
9.51030206e+01 3.31104960e-37
9.50870174e+01 3.33952992e-37
9.50710142e+01 3.36825507e-37
9.50550110e+01 3.39722717e-37
9.50390078e+01 3.42644833e-37
9.50230046e+01 3.45592069e-37
9.50070014e+01 3.48564641e-37
9.49909982e+01 3.51562766e-37
9.49749950e+01 3.54586665e-37
9.49589918e+01 3.57636558e-37
9.49429886e+01 3.60712670e-37
9.49269854e+01 3.63815224e-37
9.49109822e+01 3.66944449e-37
9.48949790e+01 3.70100573e-37
9.48789758e+01 3.73283828e-37
9.48629726e+01 3.76494447e-37
9.48469694e+01 3.79732664e-37
9.48309662e+01 3.82998717e-37
9.48149630e+01 3.86292846e-37
9.47989598e+01 3.89615290e-37
9.47829566e+01 3.92966294e-37
9.47669534e+01 3.96346102e-37
9.47509502e+01 3.99754963e-37
9.47349470e+01 4.03193126e-37
9.47189438e+01 4.06660842e-37
9.47029406e+01 4.10158365e-37
9.46869374e+01 4.13685952e-37
9.46709342e+01 4.17243861e-37
9.46549310e+01 4.20832352e-37
9.46389278e+01 4.24451688e-37
9.46229246e+01 4.28102133e-37
9.46069214e+01 4.31783956e-37
9.45909182e+01 4.35497426e-37
9.45749150e+01 4.39242814e-37
9.45589118e+01 4.43020395e-37
9.45429086e+01 4.46830445e-37
9.45269054e+01 4.50673243e-37
